timestamp;nav_state;failure
563820377;15;0
564324642;15;0
564828398;15;0
565341037;15;0
565844821;15;0
566348712;15;0
566852532;15;0
567365185;15;0
567869822;15;0
568373032;15;0
568877202;15;0
569389579;15;0
569893529;15;0
570397588;15;0
570901431;15;0
571405167;15;0
571918011;15;0
572421877;15;0
572926252;15;0
573429539;15;0
573942512;15;0
574446085;15;0
574950084;15;0
575454363;15;0
575966856;15;0
576470517;15;0
576974480;15;0
577488110;15;0
577991359;15;0
578494900;15;0
578998875;15;0
579511523;15;0
580015980;15;0
580519399;15;0
581023161;15;0
581527205;15;0
582039801;15;0
582544175;15;0
583047443;15;0
583551555;15;0
584064361;15;0
584568371;15;0
585072332;15;0
585575902;15;0
586088831;15;0
586592491;15;0
587096222;15;0
587600743;15;0
588112918;15;0
588616842;15;0
589120610;15;0
589624681;15;0
590137351;15;0
590641224;15;0
591145548;15;0
591649237;15;0
592161978;15;0
592665572;15;0
593169590;15;0
593673416;15;0
594186142;15;0
594690304;15;0
595194074;15;0
595697916;15;0
596210724;15;0
596714563;15;0
597218805;15;0
597722554;15;0
598225974;15;0
598738981;15;0
599242712;15;0
599746727;15;0
600250531;15;0
600763394;15;0
601267253;15;0
601771416;15;0
602283847;15;0
602787502;15;0
603291543;15;0
603795202;15;0
604308385;15;0
604812473;15;0
605315909;15;0
605819870;15;0
606333295;15;0
606837144;15;0
607340277;15;0
607844118;15;0
608357018;15;0
608860703;15;0
609364808;15;0
609868521;15;0
610381446;15;0
610885323;15;0
611389338;15;0
611893243;15;0
612405567;15;0
612909568;15;0
613413541;15;0
613917248;15;0
614421058;15;0
614934007;15;0
615437803;15;0
615941781;15;0
616454499;15;0
616958411;15;0
617462027;15;0
617966380;15;0
618478941;15;0
618982755;15;0
619486445;15;0
619990429;15;0
620503633;15;0
621007226;15;0
621511084;15;0
622023820;15;0
622527955;15;0
623031604;15;0
623535340;15;0
624039124;15;0
624551921;15;0
625055900;15;0
625559642;15;0
626072489;15;0
626576445;15;0
627080625;15;0
627584134;15;0
628097052;15;0
628600674;15;0
629104721;15;0
629608400;15;0
630121202;15;0
630625566;15;0
631129076;15;0
631632775;15;0
632145692;15;0
632649625;15;0
633153548;15;0
633657563;15;0
634161091;15;0
634673993;15;0
635177838;15;0
635681938;15;0
636698371;15;0
637202216;15;0
637705911;15;0
638218799;15;0
638722596;15;0
639226659;15;0
639730396;15;0
640243916;15;0
640747159;15;0
641250993;15;0
641754950;15;0
642267414;15;0
642771781;15;0
643275192;15;0
643779030;15;0
644292023;15;0
644795744;15;0
645300295;15;0
645803361;15;0
646316491;15;0
646820236;15;0
647324073;15;0
647828039;15;0
648340700;15;0
648844698;15;0
649348741;15;0
649852337;15;0
650365078;15;0
650869071;15;0
651372775;15;0
651885766;15;0
652389377;15;0
652893219;15;0
653397079;15;0
653901214;15;0
654413869;15;0
654918172;15;0
655421655;15;0
655925266;15;0
656438098;15;0
656941958;15;0
657445851;15;0
657949734;15;0
658463005;15;0
658966559;15;0
659470215;15;0
659974099;15;0
660487038;15;0
660990948;15;0
661494795;15;0
661998596;15;0
662511463;15;0
663015519;15;0
663518963;15;0
664032350;15;0
664535643;15;0
665039767;15;0
665543310;15;0
666047133;15;0
666560102;15;0
667064002;15;0
667567769;15;0
668071716;15;0
668584366;15;0
669089007;15;0
669592627;15;0
670095981;15;0
670608809;15;0
671112631;15;0
671616457;15;0
672120448;15;0
672633272;15;0
673136954;15;0
673640879;15;0
674145035;15;0
674657677;15;0
675161577;15;0
675665371;15;0
676169547;15;0
676681830;15;0
677185803;15;0
677689674;15;0
678193533;15;0
678707109;15;0
679210237;15;0
679714117;15;0
680217871;15;0
680731147;15;0
681234840;15;0
681738309;15;0
682242299;15;0
682746398;15;0
683258933;15;0
683763204;15;0
684266543;15;0
684770516;15;0
685283665;15;0
685787068;15;0
686291263;15;0
686794909;15;0
687307689;15;0
687811562;15;0
688315356;15;0
688819475;15;0
689331942;15;0
689836064;15;0
690339624;15;0
690843722;15;0
691356329;15;0
691860667;15;0
692364268;15;0
692868033;15;0
693381332;15;0
693884715;15;0
694388409;15;0
694892265;15;0
695405215;15;0
695909278;15;0
696413022;15;0
696916848;15;0
697429531;15;0
697933455;15;0
698437937;15;0
698940956;15;0
699444931;15;0
699957662;15;0
700461525;15;0
700965632;15;0
701469141;15;0
701982072;15;0
702485886;15;0
702990018;15;0
703494155;15;0
704006567;15;0
704510313;15;0
705014270;15;0
705527226;15;0
706030853;15;0
706534588;15;0
707038494;15;0
707551663;15;0
708055526;15;0
708559138;15;0
709063002;15;0
709575741;15;0
710079550;15;0
710583515;15;0
711087215;15;0
711591033;15;0
712104166;15;0
712607728;15;0
713111864;15;0
713615395;15;0
714128614;15;0
714632237;15;0
715136012;15;0
715640087;15;0
716152635;15;0
716656669;15;0
717160524;15;0
717664267;15;0
718177042;15;0
718681063;15;0
719184660;15;0
719688614;15;0
720201352;15;0
720705352;15;0
721209013;15;0
721712946;15;0
722226161;15;0
722729574;15;0
723233490;15;0
723737231;15;0
724250180;15;0
724753975;15;0
725258212;15;0
725761616;15;0
726274436;15;0
726778513;15;0
727282496;15;0
727786575;15;0
728298812;15;0
728802854;15;0
729306669;15;0
729810715;15;0
730314187;15;0
730826998;15;0
731331028;15;0
731835004;15;0
732347754;15;0
732851587;15;0
733355362;15;0
733859231;15;0
734363098;15;0
734876108;15;0
735379608;15;0
735883462;15;0
736387627;15;0
736900565;15;0
737403916;15;0
737907793;15;0
738411663;15;0
738924495;15;0
739428514;15;0
739932291;15;0
740436260;15;0
740949196;15;0
741452936;15;0
741956872;15;0
742460462;15;0
742973300;15;0
743476990;15;0
743981075;15;0
744485049;15;0
744997587;15;0
745501913;15;0
746005213;15;0
746509290;15;0
747022142;15;0
747526266;15;0
748029672;15;0
748533620;15;0
749046534;15;0
749550192;15;0
750054120;15;0
750558098;15;0
751070922;15;0
751575158;15;0
752079268;15;0
752582304;15;0
753095146;15;0
753599025;15;0
754103055;15;0
754615967;15;0
755119635;15;0
755623352;15;0
756127245;15;0
756640155;15;0
757143737;15;0
757647773;15;0
758151596;15;0
758664553;15;0
759168275;15;0
759672193;15;0
760176034;15;0
760688837;15;0
761193670;15;0
761696492;15;0
762200111;15;0
762712996;15;0
763216834;15;0
763720964;15;0
764224658;15;0
764737404;15;0
765241348;15;0
765745191;15;0
766249397;15;0
766761927;15;0
767265759;15;0
767769826;15;0
768273427;15;0
768777444;15;0
769289922;15;0
769793819;15;0
770297649;15;0
770811112;15;0
771314537;15;0
771818305;15;0
772322369;15;0
772834961;15;0
773338816;15;0
773842712;15;0
774346773;15;0
774859346;15;0
775363053;15;0
775867256;15;0
776370820;15;0
776884054;15;0
777387567;15;0
777891391;15;0
778395347;15;0
778899255;15;0
779411854;15;0
780419627;15;0
780924174;15;0
781436140;15;0
781940146;15;0
782443861;15;0
782947737;15;0
783460774;15;0
783964353;15;0
784468344;15;0
784972304;15;0
785485418;15;0
785988894;15;0
786492722;15;0
786996548;15;0
787509399;15;0
788013624;15;0
788517155;15;0
789021102;15;0
789533883;15;0
790038054;15;0
790541874;15;0
791045343;15;0
791548963;15;0
792061954;15;0
792565816;15;0
793069484;15;0
793573382;15;0
794086338;15;0
794590296;15;0
795094249;15;0
795598021;15;0
796110793;15;0
796614480;15;0
797118232;15;0
797631104;15;0
798135140;15;0
798638819;15;0
799142655;15;0
799655654;15;0
800159225;15;0
800663097;15;0
801167388;15;0
801679875;15;0
802183631;15;0
802687635;15;0
803191512;15;0
803695297;15;0
804208214;15;0
804712395;15;0
805216533;15;0
805719732;15;0
806232542;15;0
806736190;15;0
807240113;15;0
807744413;15;0
808256787;15;0
808760792;15;0
809264669;15;0
809777314;15;0
810281511;15;0
810785079;15;0
811288911;15;0
811801849;15;0
812305614;15;0
812809526;15;0
813313318;15;0
813817173;15;0
814330662;15;0
814833821;15;0
815337775;15;0
815841742;15;0
816354412;15;0
816858647;15;0
817361927;15;0
817865943;15;0
818378806;15;0
818882539;15;0
819386648;15;0
819890128;15;0
820403096;15;0
820906733;15;0
821410873;15;0
821914572;15;0
822427504;15;0
822931309;15;0
823435297;15;0
823938921;15;0
824451747;15;0
824955583;15;0
825459443;15;0
825963404;15;0
826476299;15;0
826980053;15;0
827483832;15;0
827988051;15;0
828500662;15;0
829004480;15;0
829508069;15;0
830012062;15;0
830524821;15;0
831028673;15;0
831532584;15;0
832036391;15;0
832549438;15;0
833053126;15;0
833556855;15;0
834061189;15;0
834573591;15;0
835077589;15;0
835581167;15;0
836085030;15;0
836597928;15;0
837102122;15;0
837605766;15;0
838110935;15;0
838622672;15;0
839126322;15;0
839629940;15;0
840133803;15;0
840646591;15;0
841150735;15;0
841654346;15;0
842158224;15;0
842662256;15;0
843175088;15;0
843679185;15;0
844182587;15;0
844686588;15;0
845199177;15;0
845703043;15;0
846207050;15;0
846710799;15;0
847223746;15;0
847727415;15;0
848231456;15;0
848735513;15;0
849248055;15;0
849751969;15;0
850255863;15;0
850759564;15;0
851272488;15;0
851776316;15;0
852280210;15;0
852784262;15;0
853296919;15;0
853800720;15;0
854304506;15;0
854808351;15;0
855321111;15;0
855825160;15;0
856328924;15;0
856833336;15;0
857345671;15;0
857849456;15;0
858353566;15;0
858857192;15;0
859370131;15;0
859873827;15;0
860377487;15;0
860881521;15;0
861385711;15;0
861898071;15;0
862402174;15;0
862905852;15;0
863410188;15;0
863922369;15;0
864426382;15;0
864930239;15;0
865443082;15;0
865947178;15;0
866450709;15;0
866954465;15;0
867467372;15;0
867971641;15;0
868475205;15;0
868978877;15;0
869491614;15;0
869995597;15;0
870499772;15;0
871003284;15;0
871507136;15;0
872020110;15;0
872524183;15;0
873027505;15;0
873531302;15;0
874044163;15;0
874548082;15;0
875051914;15;0
875564883;15;0
876068580;15;0
876572605;15;0
877076653;15;0
877589196;15;0
878093116;15;0
878596818;15;0
879100799;15;0
879613349;15;0
880117228;15;0
880621135;15;0
881124979;15;0
881638179;15;0
882142141;15;0
882645625;15;0
883149560;15;0
883653621;15;0
884166147;15;0
884669880;15;0
885173859;15;0
885677749;15;0
886190689;15;0
886694364;15;0
887198535;15;0
887702061;15;0
888215171;15;0
888718648;15;0
889222665;15;0
889735319;15;0
890239266;15;0
890743074;15;0
891247011;15;0
891759892;15;0
892263579;15;0
892767582;15;0
893271111;15;0
893774935;15;0
894287908;15;0
894791969;15;0
895295554;15;0
895799609;15;0
896312481;15;0
896816493;15;0
897319858;15;0
897823879;15;0
898336859;15;0
898840688;15;0
899344859;15;0
899848105;15;0
900360953;15;0
900864938;15;0
901368622;15;0
901882243;15;0
902385461;15;0
902889314;15;0
903392978;15;0
903906061;15;0
904409869;15;0
904913731;15;0
905417381;15;0
905930288;15;0
906434637;15;0
906937833;15;0
907441849;15;0
907954586;15;0
908458804;15;0
908962554;15;0
909466292;15;0
909979019;15;0
910482864;15;0
910986622;15;0
911490998;15;0
911994392;15;0
912507254;15;0
913011003;15;0
913515029;15;0
914018989;15;0
914531465;15;0
915035605;15;0
915539247;15;0
916043018;15;0
916556029;15;0
917059852;15;0
917563578;15;0
918067444;15;0
918580335;15;0
919084267;15;0
919588394;15;0
920091945;15;0
920604704;15;0
921108643;15;0
921612541;15;0
922116271;15;0
922629074;15;0
923132928;15;0
923636815;15;0
924140384;15;0
924653545;15;0
925157227;15;0
925661007;15;0
926165519;15;0
926677767;15;0
927181608;15;0
927685353;15;0
928189184;15;0
928702519;15;0
929205860;15;0
929709734;15;0
930213545;15;0
930727031;15;0
931230387;15;0
931734222;15;0
932238100;15;0
932750961;15;0
933254810;15;0
933758598;15;0
934262282;15;0
934775182;15;0
935279514;15;0
935783585;15;0
936286895;15;0
936799541;15;0
937303352;15;0
937807299;15;0
938311425;15;0
938823982;15;0
939327873;15;0
939831552;15;0
940335442;15;0
940848418;15;0
941352071;15;0
941856375;15;0
942359845;15;0
942872756;15;0
943376508;15;0
943880265;15;0
944384083;15;0
944897111;15;0
945401197;15;0
945904823;15;0
946408389;15;0
946921290;15;0
947425288;15;0
947929308;15;0
948433245;15;0
948945677;15;0
949449548;15;0
949953666;15;0
950457551;15;0
950970438;15;0
951473975;15;0
951977816;15;0
952481634;15;0
952985874;15;0
953498209;15;0
954002045;15;0
954505916;15;0
955009936;15;0
955522603;15;0
956026398;15;0
956530445;15;0
957034102;15;0
957547544;15;0
958050954;15;0
958554603;15;0
959058446;15;0
959571307;15;0
960075137;15;0
960578971;15;0
961092124;15;0
961595790;15;0
962099832;15;0
962603362;15;0
963107445;15;0
963620035;15;0
964124292;15;0
964627738;15;0
965131503;15;0
965644602;15;0
966148524;15;0
966652292;15;0
967165117;15;0
967668934;15;0
968172592;15;0
968676835;15;0
969189763;15;0
969693280;15;0
970197024;15;0
970700830;15;0
971214188;15;0
971717573;15;0
972221455;15;0
972725153;15;0
973228955;15;0
973741923;15;0
974245877;15;0
974749528;15;0
975253783;15;0
975766200;15;0
976270066;15;0
976773885;15;0
977277741;15;0
977790958;15;0
978294449;15;0
978798383;15;0
979302643;15;0
979815245;15;0
980318966;15;0
980822594;15;0
981326516;15;0
981839397;15;0
982343278;15;0
982846987;15;0
983351000;15;0
983864199;15;0
984367738;15;0
984871367;15;0
985375178;15;0
985888057;15;0
986392137;15;0
986895691;15;0
987399556;15;0
987912539;15;0
988416448;15;0
988920648;15;0
989424127;15;0
989936939;15;0
990440597;15;0
990944776;15;0
991448600;15;0
991952285;15;0
992465006;15;0
992968756;15;0
993472670;15;0
993985679;15;0
994489344;15;0
994993140;15;0
995497378;15;0
996009937;15;0
996513657;15;0
997017664;15;0
997521621;15;0
998034190;15;0
998538719;15;0
999041973;15;0
999545841;15;0
1000058970;15;0
1000562469;15;0
1001111493;15;0
1001623541;15;0
1002129598;15;0
1002632046;15;0
1003135739;15;0
1003647594;15;0
1004153551;15;0
1004656318;15;0
1005160005;15;0
1005671542;15;0
1006177562;15;0
1006680632;15;0
1007190591;15;0
1007696561;15;0
1008201437;15;0
1008705311;15;0
1009208688;15;0
1009720588;15;0
1010226570;15;0
1010729466;15;0
1011233180;15;0
1011744543;15;0
1012250596;15;0
1012789868;15;0
1013338437;15;0
